Epoch: 1/400 | Train Loss: 1.76238 | Valid Loss: 1.76535
Epoch: 79/400 | Train Loss: 1.45861 | Valid Loss: 1.45082
Epoch: 80/400 | Train Loss: 1.45057 | Valid Loss: 1.4295
Epoch: 81/400 | Train Loss: 1.44357 | Valid Loss: 1.4266
Epoch: 82/400 | Train Loss: 1.44202 | Valid Loss: 1.42162
Epoch: 83/400 | Train Loss: 1.43812 | Valid Loss: 1.42047
Epoch: 84/400 | Train Loss: 1.43228 | Valid Loss: 1.41755
Epoch: 85/400 | Train Loss: 1.43486 | Valid Loss: 1.42555
Epoch: 86/400 | Train Loss: 1.43515 | Valid Loss: 1.4215
Epoch: 87/400 | Train Loss: 1.4321 | Valid Loss: 1.41749
Epoch: 88/400 | Train Loss: 1.43043 | Valid Loss: 1.41214
Epoch: 89/400 | Train Loss: 1.42769 | Valid Loss: 1.41482
Epoch: 90/400 | Train Loss: 1.42958 | Valid Loss: 1.41307
Epoch: 91/400 | Train Loss: 1.42965 | Valid Loss: 1.42204
Epoch: 92/400 | Train Loss: 1.42772 | Valid Loss: 1.40632
Epoch: 93/400 | Train Loss: 1.4255 | Valid Loss: 1.41982
Epoch: 94/400 | Train Loss: 1.42715 | Valid Loss: 1.41425
Epoch: 95/400 | Train Loss: 1.42858 | Valid Loss: 1.4141
Epoch: 96/400 | Train Loss: 1.4252 | Valid Loss: 1.40852
Epoch: 97/400 | Train Loss: 1.42483 | Valid Loss: 1.40627
Epoch: 98/400 | Train Loss: 1.42373 | Valid Loss: 1.40711
Epoch: 99/400 | Train Loss: 1.42148 | Valid Loss: 1.40424
Epoch: 100/400 | Train Loss: 1.42175 | Valid Loss: 1.4057
Epoch: 101/400 | Train Loss: 1.42237 | Valid Loss: 1.4022
Epoch: 102/400 | Train Loss: 1.42123 | Valid Loss: 1.4093
Epoch: 103/400 | Train Loss: 1.42267 | Valid Loss: 1.41274
Epoch: 104/400 | Train Loss: 1.41998 | Valid Loss: 1.40774
Epoch: 105/400 | Train Loss: 1.42111 | Valid Loss: 1.40948
Epoch: 106/400 | Train Loss: 1.4214 | Valid Loss: 1.40298
Epoch: 107/400 | Train Loss: 1.4217 | Valid Loss: 1.40611
Epoch: 108/400 | Train Loss: 1.41833 | Valid Loss: 1.40585
Epoch: 109/400 | Train Loss: 1.419 | Valid Loss: 1.40125
Epoch: 110/400 | Train Loss: 1.41733 | Valid Loss: 1.39999
Epoch: 111/400 | Train Loss: 1.41901 | Valid Loss: 1.40027
Epoch: 112/400 | Train Loss: 1.41558 | Valid Loss: 1.40489
Epoch: 113/400 | Train Loss: 1.41939 | Valid Loss: 1.40013
Epoch: 114/400 | Train Loss: 1.41622 | Valid Loss: 1.40447
Epoch: 115/400 | Train Loss: 1.41939 | Valid Loss: 1.40815
Epoch: 116/400 | Train Loss: 1.4163 | Valid Loss: 1.40175
Epoch: 117/400 | Train Loss: 1.41892 | Valid Loss: 1.39249
Epoch: 118/400 | Train Loss: 1.41123 | Valid Loss: 1.39457
Epoch: 119/400 | Train Loss: 1.41394 | Valid Loss: 1.40556
Epoch: 120/400 | Train Loss: 1.414 | Valid Loss: 1.39374
Epoch: 121/400 | Train Loss: 1.41491 | Valid Loss: 1.40533
Epoch: 122/400 | Train Loss: 1.41989 | Valid Loss: 1.39518
Epoch: 123/400 | Train Loss: 1.41181 | Valid Loss: 1.39417
Epoch: 124/400 | Train Loss: 1.41343 | Valid Loss: 1.39529
Epoch: 125/400 | Train Loss: 1.41213 | Valid Loss: 1.38729
Epoch: 126/400 | Train Loss: 1.41025 | Valid Loss: 1.39116
Epoch: 127/400 | Train Loss: 1.40791 | Valid Loss: 1.39545
Epoch: 128/400 | Train Loss: 1.41033 | Valid Loss: 1.38756
Epoch: 129/400 | Train Loss: 1.41081 | Valid Loss: 1.39027
Epoch: 130/400 | Train Loss: 1.41088 | Valid Loss: 1.39403
Epoch: 131/400 | Train Loss: 1.4074 | Valid Loss: 1.39165
Epoch: 132/400 | Train Loss: 1.40597 | Valid Loss: 1.38556
Epoch: 133/400 | Train Loss: 1.41031 | Valid Loss: 1.39149
Epoch: 134/400 | Train Loss: 1.40841 | Valid Loss: 1.38314
Epoch: 135/400 | Train Loss: 1.40427 | Valid Loss: 1.38316
Epoch: 136/400 | Train Loss: 1.40048 | Valid Loss: 1.38012
Epoch: 137/400 | Train Loss: 1.40191 | Valid Loss: 1.38394
Epoch: 138/400 | Train Loss: 1.40609 | Valid Loss: 1.39399
Epoch: 139/400 | Train Loss: 1.40473 | Valid Loss: 1.38466
Epoch: 140/400 | Train Loss: 1.40413 | Valid Loss: 1.38728
Epoch: 141/400 | Train Loss: 1.4066 | Valid Loss: 1.39016
Epoch: 142/400 | Train Loss: 1.4068 | Valid Loss: 1.38323
Epoch: 143/400 | Train Loss: 1.4041 | Valid Loss: 1.37953
Epoch: 144/400 | Train Loss: 1.40736 | Valid Loss: 1.38474
Epoch: 145/400 | Train Loss: 1.40375 | Valid Loss: 1.38251
Epoch: 146/400 | Train Loss: 1.4022 | Valid Loss: 1.38935
Epoch: 147/400 | Train Loss: 1.40312 | Valid Loss: 1.38519
Epoch: 148/400 | Train Loss: 1.39412 | Valid Loss: 1.37139
Epoch: 149/400 | Train Loss: 1.38822 | Valid Loss: 1.36732
Epoch: 150/400 | Train Loss: 1.38701 | Valid Loss: 1.36775
Epoch: 151/400 | Train Loss: 1.38733 | Valid Loss: 1.36378
Epoch: 152/400 | Train Loss: 1.38653 | Valid Loss: 1.36705
Epoch: 153/400 | Train Loss: 1.38706 | Valid Loss: 1.36359
Epoch: 154/400 | Train Loss: 1.38363 | Valid Loss: 1.36009
Epoch: 155/400 | Train Loss: 1.38284 | Valid Loss: 1.35845
Epoch: 156/400 | Train Loss: 1.38154 | Valid Loss: 1.35887
Epoch: 157/400 | Train Loss: 1.37928 | Valid Loss: 1.35178
Epoch: 158/400 | Train Loss: 1.37681 | Valid Loss: 1.35303
Epoch: 159/400 | Train Loss: 1.37613 | Valid Loss: 1.3496
Epoch: 160/400 | Train Loss: 1.37528 | Valid Loss: 1.3493
Epoch: 161/400 | Train Loss: 1.37376 | Valid Loss: 1.35128
Epoch: 162/400 | Train Loss: 1.37463 | Valid Loss: 1.34897
Epoch: 163/400 | Train Loss: 1.37457 | Valid Loss: 1.34821
Epoch: 164/400 | Train Loss: 1.37164 | Valid Loss: 1.34657
Epoch: 165/400 | Train Loss: 1.37178 | Valid Loss: 1.34642
Epoch: 166/400 | Train Loss: 1.37158 | Valid Loss: 1.34773
Epoch: 167/400 | Train Loss: 1.3713 | Valid Loss: 1.34528
Epoch: 168/400 | Train Loss: 1.37 | Valid Loss: 1.34631
Epoch: 169/400 | Train Loss: 1.3719 | Valid Loss: 1.34522
Epoch: 170/400 | Train Loss: 1.37028 | Valid Loss: 1.3452
Epoch: 171/400 | Train Loss: 1.36997 | Valid Loss: 1.3478
Epoch: 172/400 | Train Loss: 1.37152 | Valid Loss: 1.3473
Epoch: 173/400 | Train Loss: 1.36986 | Valid Loss: 1.34302
Epoch: 174/400 | Train Loss: 1.37043 | Valid Loss: 1.34546
Epoch: 175/400 | Train Loss: 1.37037 | Valid Loss: 1.34447
Epoch: 176/400 | Train Loss: 1.36988 | Valid Loss: 1.34217
Epoch: 177/400 | Train Loss: 1.36848 | Valid Loss: 1.34168
Epoch: 178/400 | Train Loss: 1.3679 | Valid Loss: 1.34486
Epoch: 179/400 | Train Loss: 1.37008 | Valid Loss: 1.34547
Epoch: 180/400 | Train Loss: 1.36874 | Valid Loss: 1.34319
Epoch: 181/400 | Train Loss: 1.36706 | Valid Loss: 1.34083
Epoch: 182/400 | Train Loss: 1.3681 | Valid Loss: 1.34578
Epoch: 183/400 | Train Loss: 1.36809 | Valid Loss: 1.34187
Epoch: 184/400 | Train Loss: 1.36834 | Valid Loss: 1.34049
Epoch: 185/400 | Train Loss: 1.36603 | Valid Loss: 1.34091
Epoch: 186/400 | Train Loss: 1.36697 | Valid Loss: 1.3406
Epoch: 187/400 | Train Loss: 1.36933 | Valid Loss: 1.34429
Epoch: 188/400 | Train Loss: 1.36655 | Valid Loss: 1.34106
Epoch: 189/400 | Train Loss: 1.36788 | Valid Loss: 1.34104
Epoch: 190/400 | Train Loss: 1.36542 | Valid Loss: 1.33862
Epoch: 191/400 | Train Loss: 1.36756 | Valid Loss: 1.3383
Epoch: 192/400 | Train Loss: 1.36735 | Valid Loss: 1.33725
Epoch: 193/400 | Train Loss: 1.36532 | Valid Loss: 1.34029
Epoch: 194/400 | Train Loss: 1.36512 | Valid Loss: 1.33837
Epoch: 195/400 | Train Loss: 1.3643 | Valid Loss: 1.33816
Epoch: 196/400 | Train Loss: 1.36589 | Valid Loss: 1.33995
Epoch: 197/400 | Train Loss: 1.36553 | Valid Loss: 1.33992
Epoch: 198/400 | Train Loss: 1.36393 | Valid Loss: 1.33985
Epoch: 199/400 | Train Loss: 1.36779 | Valid Loss: 1.33887
Epoch: 200/400 | Train Loss: 1.36427 | Valid Loss: 1.33753
Epoch: 201/400 | Train Loss: 1.36153 | Valid Loss: 1.33597
Epoch: 202/400 | Train Loss: 1.36322 | Valid Loss: 1.33842
Epoch: 203/400 | Train Loss: 1.36502 | Valid Loss: 1.33672
Epoch: 204/400 | Train Loss: 1.36447 | Valid Loss: 1.33835
Epoch: 205/400 | Train Loss: 1.36285 | Valid Loss: 1.3362
Epoch: 206/400 | Train Loss: 1.3637 | Valid Loss: 1.33474
Epoch: 207/400 | Train Loss: 1.3637 | Valid Loss: 1.33881
Epoch: 208/400 | Train Loss: 1.36357 | Valid Loss: 1.33713
Epoch: 209/400 | Train Loss: 1.36266 | Valid Loss: 1.33725
Epoch: 210/400 | Train Loss: 1.36317 | Valid Loss: 1.3364
Epoch: 211/400 | Train Loss: 1.36472 | Valid Loss: 1.33535
Epoch: 212/400 | Train Loss: 1.3619 | Valid Loss: 1.33502
Epoch: 213/400 | Train Loss: 1.36065 | Valid Loss: 1.33369
Epoch: 214/400 | Train Loss: 1.36107 | Valid Loss: 1.33282
Epoch: 215/400 | Train Loss: 1.36008 | Valid Loss: 1.33378
Epoch: 216/400 | Train Loss: 1.36101 | Valid Loss: 1.33658
Epoch: 217/400 | Train Loss: 1.35995 | Valid Loss: 1.33234
Epoch: 218/400 | Train Loss: 1.35952 | Valid Loss: 1.33176
Epoch: 219/400 | Train Loss: 1.35948 | Valid Loss: 1.33152
Epoch: 220/400 | Train Loss: 1.35951 | Valid Loss: 1.33156
Epoch: 221/400 | Train Loss: 1.35908 | Valid Loss: 1.33073
Epoch: 222/400 | Train Loss: 1.359 | Valid Loss: 1.33314
Epoch: 223/400 | Train Loss: 1.36013 | Valid Loss: 1.336
Epoch: 224/400 | Train Loss: 1.35939 | Valid Loss: 1.33238
Epoch: 225/400 | Train Loss: 1.35927 | Valid Loss: 1.33179
Epoch: 226/400 | Train Loss: 1.35908 | Valid Loss: 1.33352
Epoch: 227/400 | Train Loss: 1.35924 | Valid Loss: 1.33134
Epoch: 228/400 | Train Loss: 1.35818 | Valid Loss: 1.3315
Epoch: 229/400 | Train Loss: 1.36007 | Valid Loss: 1.33226
Epoch: 230/400 | Train Loss: 1.35766 | Valid Loss: 1.33133
Epoch: 231/400 | Train Loss: 1.35708 | Valid Loss: 1.33112
Epoch: 232/400 | Train Loss: 1.35837 | Valid Loss: 1.33034
Epoch: 233/400 | Train Loss: 1.35827 | Valid Loss: 1.33325
Epoch: 234/400 | Train Loss: 1.35985 | Valid Loss: 1.33525
Epoch: 235/400 | Train Loss: 1.35825 | Valid Loss: 1.3308
Epoch: 236/400 | Train Loss: 1.3582 | Valid Loss: 1.33088
Epoch: 237/400 | Train Loss: 1.35927 | Valid Loss: 1.3319
Epoch: 238/400 | Train Loss: 1.35825 | Valid Loss: 1.33188
Epoch: 239/400 | Train Loss: 1.35705 | Valid Loss: 1.33101
Epoch: 240/400 | Train Loss: 1.35821 | Valid Loss: 1.33128
Epoch: 241/400 | Train Loss: 1.35817 | Valid Loss: 1.33204
Epoch: 242/400 | Train Loss: 1.35734 | Valid Loss: 1.3305
Epoch: 243/400 | Train Loss: 1.35633 | Valid Loss: 1.33106
Epoch: 244/400 | Train Loss: 1.35843 | Valid Loss: 1.32999
Epoch: 245/400 | Train Loss: 1.35866 | Valid Loss: 1.33298
Epoch: 246/400 | Train Loss: 1.35892 | Valid Loss: 1.32965
Epoch: 247/400 | Train Loss: 1.35749 | Valid Loss: 1.33114
Epoch: 248/400 | Train Loss: 1.35699 | Valid Loss: 1.33051
Epoch: 249/400 | Train Loss: 1.35813 | Valid Loss: 1.33022
Epoch: 250/400 | Train Loss: 1.35777 | Valid Loss: 1.33236
Epoch: 251/400 | Train Loss: 1.3568 | Valid Loss: 1.3301
Epoch: 252/400 | Train Loss: 1.35795 | Valid Loss: 1.33104
Epoch: 253/400 | Train Loss: 1.35827 | Valid Loss: 1.33201
Epoch: 254/400 | Train Loss: 1.35611 | Valid Loss: 1.32975
Epoch: 255/400 | Train Loss: 1.35916 | Valid Loss: 1.32977
Epoch: 256/400 | Train Loss: 1.35728 | Valid Loss: 1.33084
Epoch: 257/400 | Train Loss: 1.35836 | Valid Loss: 1.3327
Epoch: 258/400 | Train Loss: 1.35735 | Valid Loss: 1.33061
Epoch: 259/400 | Train Loss: 1.35727 | Valid Loss: 1.32979
Epoch: 260/400 | Train Loss: 1.35733 | Valid Loss: 1.3297
Epoch: 261/400 | Train Loss: 1.3566 | Valid Loss: 1.32933
Epoch: 262/400 | Train Loss: 1.3572 | Valid Loss: 1.32895
Epoch: 263/400 | Train Loss: 1.35665 | Valid Loss: 1.33305
Epoch: 264/400 | Train Loss: 1.35851 | Valid Loss: 1.33125
Epoch: 265/400 | Train Loss: 1.3585 | Valid Loss: 1.33026
Epoch: 266/400 | Train Loss: 1.35735 | Valid Loss: 1.33043
Epoch: 267/400 | Train Loss: 1.35737 | Valid Loss: 1.33038
Epoch: 268/400 | Train Loss: 1.35741 | Valid Loss: 1.32927
Epoch: 269/400 | Train Loss: 1.35669 | Valid Loss: 1.32959
Epoch: 270/400 | Train Loss: 1.35783 | Valid Loss: 1.32989
Epoch: 271/400 | Train Loss: 1.35717 | Valid Loss: 1.32877
Epoch: 272/400 | Train Loss: 1.35694 | Valid Loss: 1.32987
Epoch: 273/400 | Train Loss: 1.35849 | Valid Loss: 1.33042
Epoch: 274/400 | Train Loss: 1.35703 | Valid Loss: 1.32926
Epoch: 275/400 | Train Loss: 1.3573 | Valid Loss: 1.32951
Epoch: 276/400 | Train Loss: 1.35733 | Valid Loss: 1.32922
Epoch: 277/400 | Train Loss: 1.35808 | Valid Loss: 1.33196
Epoch: 278/400 | Train Loss: 1.3565 | Valid Loss: 1.32947
Epoch: 279/400 | Train Loss: 1.35717 | Valid Loss: 1.33076
Epoch: 280/400 | Train Loss: 1.35623 | Valid Loss: 1.32931
Epoch: 281/400 | Train Loss: 1.35704 | Valid Loss: 1.33013
Epoch: 282/400 | Train Loss: 1.35644 | Valid Loss: 1.33079
Epoch: 283/400 | Train Loss: 1.35715 | Valid Loss: 1.32921
Epoch: 284/400 | Train Loss: 1.35631 | Valid Loss: 1.33113
Epoch: 285/400 | Train Loss: 1.35692 | Valid Loss: 1.33126
Epoch: 286/400 | Train Loss: 1.35734 | Valid Loss: 1.33212
Epoch: 287/400 | Train Loss: 1.35619 | Valid Loss: 1.33086
Epoch: 288/400 | Train Loss: 1.35883 | Valid Loss: 1.33016
Epoch: 289/400 | Train Loss: 1.35797 | Valid Loss: 1.32911
Epoch: 290/400 | Train Loss: 1.35698 | Valid Loss: 1.32967
Epoch: 291/400 | Train Loss: 1.3569 | Valid Loss: 1.33029
Epoch: 292/400 | Train Loss: 1.35722 | Valid Loss: 1.33315
Epoch: 293/400 | Train Loss: 1.35701 | Valid Loss: 1.33039
Epoch: 294/400 | Train Loss: 1.35716 | Valid Loss: 1.32915
Epoch: 295/400 | Train Loss: 1.35756 | Valid Loss: 1.32952
Epoch: 296/400 | Train Loss: 1.3567 | Valid Loss: 1.33068
Epoch: 297/400 | Train Loss: 1.35786 | Valid Loss: 1.3304
Epoch: 298/400 | Train Loss: 1.35864 | Valid Loss: 1.33135
Epoch: 299/400 | Train Loss: 1.35588 | Valid Loss: 1.32992
Epoch: 300/400 | Train Loss: 1.35665 | Valid Loss: 1.32938
Epoch: 301/400 | Train Loss: 1.35654 | Valid Loss: 1.33123
Epoch: 302/400 | Train Loss: 1.35646 | Valid Loss: 1.32825
Epoch: 303/400 | Train Loss: 1.35723 | Valid Loss: 1.33407
Epoch: 304/400 | Train Loss: 1.35648 | Valid Loss: 1.32951
Epoch: 305/400 | Train Loss: 1.35692 | Valid Loss: 1.331
Epoch: 306/400 | Train Loss: 1.35614 | Valid Loss: 1.32954
Epoch: 307/400 | Train Loss: 1.35784 | Valid Loss: 1.32948
Epoch: 308/400 | Train Loss: 1.35654 | Valid Loss: 1.32967
Epoch: 309/400 | Train Loss: 1.35732 | Valid Loss: 1.33116
Epoch: 310/400 | Train Loss: 1.35645 | Valid Loss: 1.33276
Epoch: 311/400 | Train Loss: 1.35794 | Valid Loss: 1.33051
Epoch: 312/400 | Train Loss: 1.35825 | Valid Loss: 1.33069
Epoch: 313/400 | Train Loss: 1.35781 | Valid Loss: 1.33019
Epoch: 314/400 | Train Loss: 1.35904 | Valid Loss: 1.32981
Epoch: 315/400 | Train Loss: 1.35665 | Valid Loss: 1.32997
Epoch: 316/400 | Train Loss: 1.3571 | Valid Loss: 1.32955
Epoch: 317/400 | Train Loss: 1.35574 | Valid Loss: 1.32893
Epoch: 318/400 | Train Loss: 1.35755 | Valid Loss: 1.32961
Epoch: 319/400 | Train Loss: 1.35478 | Valid Loss: 1.32934
Epoch: 320/400 | Train Loss: 1.3568 | Valid Loss: 1.32986
Epoch: 321/400 | Train Loss: 1.35644 | Valid Loss: 1.32991
Epoch: 322/400 | Train Loss: 1.35603 | Valid Loss: 1.32993
Epoch: 323/400 | Train Loss: 1.35652 | Valid Loss: 1.32981
Epoch: 324/400 | Train Loss: 1.35906 | Valid Loss: 1.33143
Epoch: 325/400 | Train Loss: 1.35775 | Valid Loss: 1.3288
Epoch: 326/400 | Train Loss: 1.35774 | Valid Loss: 1.32984
Epoch: 327/400 | Train Loss: 1.35778 | Valid Loss: 1.32973
Epoch: 328/400 | Train Loss: 1.35648 | Valid Loss: 1.33177
Epoch: 329/400 | Train Loss: 1.35702 | Valid Loss: 1.33036
Epoch: 330/400 | Train Loss: 1.35847 | Valid Loss: 1.32935
Epoch: 331/400 | Train Loss: 1.3567 | Valid Loss: 1.32953
Epoch: 332/400 | Train Loss: 1.3573 | Valid Loss: 1.32885
Epoch: 333/400 | Train Loss: 1.35793 | Valid Loss: 1.33015
Epoch: 334/400 | Train Loss: 1.35829 | Valid Loss: 1.32879
Epoch: 335/400 | Train Loss: 1.35785 | Valid Loss: 1.32996
Epoch: 336/400 | Train Loss: 1.3574 | Valid Loss: 1.32979
Epoch: 337/400 | Train Loss: 1.35689 | Valid Loss: 1.33197
Epoch: 338/400 | Train Loss: 1.35672 | Valid Loss: 1.32906
Epoch: 339/400 | Train Loss: 1.35766 | Valid Loss: 1.33093
Epoch: 340/400 | Train Loss: 1.35707 | Valid Loss: 1.33092
Epoch: 341/400 | Train Loss: 1.357 | Valid Loss: 1.33112
Epoch: 342/400 | Train Loss: 1.35694 | Valid Loss: 1.33015
Epoch: 343/400 | Train Loss: 1.35677 | Valid Loss: 1.32926
Epoch: 344/400 | Train Loss: 1.35644 | Valid Loss: 1.332
Epoch: 345/400 | Train Loss: 1.35784 | Valid Loss: 1.33066
Epoch: 346/400 | Train Loss: 1.35719 | Valid Loss: 1.32887
Epoch: 347/400 | Train Loss: 1.35722 | Valid Loss: 1.32946
Epoch: 348/400 | Train Loss: 1.35762 | Valid Loss: 1.32948
Epoch: 349/400 | Train Loss: 1.35685 | Valid Loss: 1.33007
Epoch: 350/400 | Train Loss: 1.35757 | Valid Loss: 1.33187
Epoch: 351/400 | Train Loss: 1.35814 | Valid Loss: 1.33239
Epoch: 352/400 | Train Loss: 1.35626 | Valid Loss: 1.32988
Epoch: 353/400 | Train Loss: 1.35833 | Valid Loss: 1.33055
Epoch: 354/400 | Train Loss: 1.35581 | Valid Loss: 1.33029
Epoch: 355/400 | Train Loss: 1.35661 | Valid Loss: 1.32874
Epoch: 356/400 | Train Loss: 1.35777 | Valid Loss: 1.33275
Epoch: 357/400 | Train Loss: 1.35766 | Valid Loss: 1.33053
Epoch: 358/400 | Train Loss: 1.35853 | Valid Loss: 1.33113
Epoch: 359/400 | Train Loss: 1.35685 | Valid Loss: 1.32954
Epoch: 360/400 | Train Loss: 1.35693 | Valid Loss: 1.32927
Epoch: 361/400 | Train Loss: 1.35675 | Valid Loss: 1.32954
Epoch: 362/400 | Train Loss: 1.35641 | Valid Loss: 1.331
Epoch: 363/400 | Train Loss: 1.35738 | Valid Loss: 1.33035
Epoch: 364/400 | Train Loss: 1.35674 | Valid Loss: 1.33039
Epoch: 365/400 | Train Loss: 1.35682 | Valid Loss: 1.32982
Epoch: 366/400 | Train Loss: 1.35739 | Valid Loss: 1.33059
Epoch: 367/400 | Train Loss: 1.3569 | Valid Loss: 1.32983
Epoch: 368/400 | Train Loss: 1.35736 | Valid Loss: 1.32868
Epoch: 369/400 | Train Loss: 1.35765 | Valid Loss: 1.3309
Epoch: 370/400 | Train Loss: 1.35802 | Valid Loss: 1.33066
Epoch: 371/400 | Train Loss: 1.35794 | Valid Loss: 1.33075
Epoch: 372/400 | Train Loss: 1.35616 | Valid Loss: 1.32933
Epoch: 373/400 | Train Loss: 1.35717 | Valid Loss: 1.33196
Epoch: 374/400 | Train Loss: 1.35812 | Valid Loss: 1.33033
Epoch: 375/400 | Train Loss: 1.35555 | Valid Loss: 1.32924
Epoch: 376/400 | Train Loss: 1.35692 | Valid Loss: 1.32853
Epoch: 377/400 | Train Loss: 1.35743 | Valid Loss: 1.33031
